id,region1,title1,lat1,lon1,year,region2,title2,lat2,lon2
3895,AT: Vorarlberg,Mellau,47.35,9.88333,1879,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3446,AT: Vorarlberg,Mellau,47.35,9.88333,1892,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3896,AT: Vorarlberg,Mellau,47.35,9.88333,,,,,
3897,AT: Vorarlberg,Mellau,47.35,9.88333,1882,DE: Bayern,Obergünzburg,47.8455,10.4194
3898,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1875,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3903,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1904,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3904,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1904,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3904,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1905,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3904,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1905,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2877,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1906,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3905,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1905,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3906,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1907,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3908,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1899,DE: Bayern,Ottobeuren,47.9333,10.3
3909,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1899,DE: Bayern,Ottobeuren,47.9333,10.3
3905,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1901,DE: Bayern,Ottobeuren,47.9333,10.3
3903,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1905,DE: Bayern,Ottobeuren,47.9333,10.3
3910,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1872,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3913,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1892,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3914,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1892,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3915,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1921,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3916,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1877,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3917,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1863,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3918,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1864,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3919,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1866,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3919,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1867,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3920,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1888,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3921,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1869,DE: Baden-Württemberg,Aichstetten,47.8973,10.0565
3922,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1830,DE: Bayern,Obergünzburg,47.8455,10.4194
3923,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1831,DE: Bayern,Obergünzburg,47.8455,10.4194
3924,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1831,DE: Bayern,Obergünzburg,47.8455,10.4194
3925,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1832,DE: Bayern,Obergünzburg,47.8455,10.4194
3926,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1832,DE: Bayern,Obergünzburg,47.8455,10.4194
3923,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1832,DE: Bayern,Obergünzburg,47.8455,10.4194
3923,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1834,DE: Bayern,Obergünzburg,47.8455,10.4194
3927,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1880,DE: Bayern,Obergünzburg,47.8455,10.4194
3928,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1883,DE: Bayern,Obergünzburg,47.8455,10.4194
3929,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1890,DE: Bayern,Obergünzburg,47.8455,10.4194
3930,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1890,DE: Bayern,Obergünzburg,47.8455,10.4194
3931,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1891,DE: Bayern,Obergünzburg,47.8455,10.4194
2833,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1923,,,,
3932,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1904,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3933,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1827,DE: Bayern,Obergünzburg,47.8455,10.4194
3934,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1883,DE: Bayern,Obergünzburg,47.8455,10.4194
3934,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1884,DE: Bayern,Obergünzburg,47.8455,10.4194
3935,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1915,DE: Baden-Württemberg,Vogt,47.7862,9.7602
3905,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1906,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3182,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1923,,,,
3914,AT: Vorarlberg,Schnepfau,47.34738,9.95152,1890,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3936,AT: Tirol,Serfaus,47.02675,10.55224,1871,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
3937,AT: Tirol,Serfaus,47.02675,10.55224,1871,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
3938,AT: Tirol,Serfaus,47.02675,10.55224,1871,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
3939,AT: Tirol,Serfaus,47.02675,10.55224,1903,DE: Baden-Württemberg,Bodnegg,47.7167,9.68333
3940,AT: Tirol,Ried im Zillertal,47.3,11.86667,1903,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3940,AT: Tirol,Ried im Zillertal,47.3,11.86667,1907,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
3942,AT: Tirol,Fließ,47.1227,10.63877,1858,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3943,AT: Tirol,Fließ,47.1227,10.63877,1875,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3943,AT: Tirol,Fließ,47.1227,10.63877,1876,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3943,AT: Tirol,Fließ,47.1227,10.63877,1879,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3946,AT: Tirol,Grins,47.15375,10.50472,1879,DE: Baden-Württemberg,Tettnang,47.6689,9.5909
3947,AT: Tirol,Pettneu am Arlberg,47.13567,10.34754,1871,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3948,AT: Tirol,Pfunds,46.9488,10.58164,1870,DE: Baden-Württemberg,Vogt,47.7862,9.7602
3949,AT: Tirol,Landeck,47.13009,10.56358,1869,DE: Baden-Württemberg,Guggenhausen,47.9,9.45
3950,AT: Tirol,Fließ,47.1227,10.63877,,DE: Bayern,Buchenberg,47.7,10.2333
3951,AT: Tirol,Fließ,47.1227,10.63877,1856,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3952,AT: Tirol,Strengen,47.12887,10.45686,1836,DE: Baden-Württemberg,Fronreute,47.86748,9.55798
3953,AT: Tirol,Ried im Zillertal,47.3,11.86667,1890,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3954,AT: Tirol,Ried im Zillertal,47.3,11.86667,1884,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3954,AT: Tirol,Ried im Zillertal,47.3,11.86667,1885,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
3956,AT: Tirol,St. Anton am Arlberg,47.08257,10.22347,1906,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
3957,AT: Tirol,Fließ,47.1227,10.63877,1891,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
3958,AT: Tirol,Ried im Zillertal,47.3,11.86667,1900,DE: Bayern,Ottobeuren,47.9333,10.3
3959,AT: Tirol,Fließ,47.1227,10.63877,1897,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
3959,AT: Tirol,Fließ,47.1227,10.63877,1898,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
3961,AT: Tirol,Ried im Zillertal,47.3,11.86667,1913,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
3961,AT: Tirol,Ried im Zillertal,47.3,11.86667,1912,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
3963,AT: Tirol,Serfaus,47.02675,10.55224,1889,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3964,AT: Tirol,Nauders,46.88746,10.54071,1878,DE: Baden-Württemberg,Waldburg,47.7667,9.71667
3965,AT: Tirol,Ried im Zillertal,47.3,11.86667,1876,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3966,AT: Tirol,Kappl,47.06422,10.37487,1829,DE: Baden-Württemberg,Fronreute,47.86748,9.55798
3967,AT: Tirol,Kappl,47.06422,10.37487,1869,DE: Baden-Württemberg,Langenargen,47.59692,9.53968
3968,AT: Tirol,Pfunds,46.9488,10.58164,1883,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3969,AT: Tirol,Pfunds,46.9488,10.58164,1910,DE: Baden-Württemberg,Eriskirch,47.62773,9.53058
3969,AT: Tirol,Pfunds,46.9488,10.58164,1911,DE: Baden-Württemberg,Eriskirch,47.62773,9.53058
3971,AT: Tirol,Pfunds,46.9488,10.58164,1914,DE: Baden-Württemberg,Eriskirch,47.62773,9.53058
3972,AT: Tirol,Ladis,47.08415,10.64164,1844,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3973,AT: Tirol,Fließ,47.1227,10.63877,1881,DE: Baden-Württemberg,Vogt,47.7862,9.7602
3974,AT: Tirol,Zams,47.1955,10.54578,1867,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3975,AT: Tirol,Ried im Zillertal,47.3,11.86667,1872,DE: Baden-Württemberg,Guggenhausen,47.9,9.45
3976,AT: Tirol,Ried im Zillertal,47.3,11.86667,1875,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3977,AT: Tirol,Prutz,47.08177,10.66242,1868,DE: Baden-Württemberg,Ebersbach-Musbach,47.9667,9.58333
3978,AT: Tirol,Kauns,47.06697,10.71681,1904,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
3978,AT: Tirol,Kauns,47.06697,10.71681,1905,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
3980,AT: Tirol,Kauns,47.06697,10.71681,1904,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
3980,AT: Tirol,Kauns,47.06697,10.71681,1905,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
3982,AT: Tirol,Kauns,47.06697,10.71681,1904,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
3983,AT: Tirol,Tösens,46.99308,10.64198,1877,DE: Bayern,Buchenberg,47.7,10.2333
3984,AT: Tirol,Prutz,47.08177,10.66242,1872,DE: Bayern,Buchenberg,47.7,10.2333
3985,AT: Tirol,Prutz,47.08177,10.66242,1858,DE: Baden-Württemberg,Markdorf,47.7194,9.3952
3985,AT: Tirol,Prutz,47.08177,10.66242,1874,DE: Baden-Württemberg,Markdorf,47.7194,9.3952
3987,AT: Tirol,Nauders,46.88746,10.54071,1875,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3988,AT: Tirol,Nauders,46.88746,10.54071,1869,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3989,AT: Tirol,Nauders,46.88746,10.54071,1867,DE: Baden-Württemberg,Horgenzell,47.8,9.5
3990,AT: Tirol,Fiss,47.07549,10.58841,1870,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3991,AT: Tirol,Fiss,47.07549,10.58841,1870,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3992,AT: Tirol,Strengen,47.12887,10.45686,1913,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
3993,AT: Tirol,Fließ,47.1227,10.63877,1871,DE: Baden-Württemberg,Tettnang,47.6689,9.5909
3994,AT: Tirol,Kappl,47.06422,10.37487,1877,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3995,AT: Tirol,Nauders,46.88746,10.54071,1893,DE: Baden-Württemberg,Wolfegg,47.8167,9.8
3996,AT: Tirol,Nauders,46.88746,10.54071,1837,DE: Bayern,Oberhausen,47.7833,11.1333
3997,AT: Tirol,Nauders,46.88746,10.54071,1844,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3998,AT: Tirol,Nauders,46.88746,10.54071,1846,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3997,AT: Tirol,Nauders,46.88746,10.54071,1840,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3997,AT: Tirol,Nauders,46.88746,10.54071,1841,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
3997,AT: Tirol,Nauders,46.88746,10.54071,1842,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4002,AT: Tirol,Nauders,46.88746,10.54071,1841,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4002,AT: Tirol,Nauders,46.88746,10.54071,1842,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4004,AT: Tirol,Fließ,47.1227,10.63877,1866,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4005,AT: Tirol,Fließ,47.1227,10.63877,1873,DE: Baden-Württemberg,Guggenhausen,47.9,9.45
4006,AT: Tirol,Landeck,47.13009,10.56358,1839,DE: Baden-Württemberg,Bad Wurzach,47.9082,9.89455
4007,AT: Tirol,Zams,47.1955,10.54578,1903,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4007,AT: Tirol,Zams,47.1955,10.54578,1904,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4009,AT: Tirol,Zams,47.1955,10.54578,1910,DE: Baden-Württemberg,Waldburg,47.7667,9.71667
4010,AT: Tirol,Landeck,47.13009,10.56358,1910,DE: Baden-Württemberg,Waldburg,47.7667,9.71667
4010,AT: Tirol,Landeck,47.13009,10.56358,1910,DE: Baden-Württemberg,Waldburg,47.7667,9.71667
4010,AT: Tirol,Landeck,47.13009,10.56358,1912,DE: Baden-Württemberg,Waldburg,47.7667,9.71667
4013,AT: Tirol,Ried im Zillertal,47.3,11.86667,1861,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
4013,AT: Tirol,Ried im Zillertal,47.3,11.86667,1863,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
4013,AT: Tirol,Ried im Zillertal,47.3,11.86667,1864,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
4016,AT: Tirol,Tösens,46.99308,10.64198,1867,DE: Bayern,Buchenberg,47.7,10.2333
4017,AT: Tirol,Tösens,46.99308,10.64198,1867,DE: Bayern,Buchenberg,47.7,10.2333
4017,AT: Tirol,Tösens,46.99308,10.64198,1869,DE: Bayern,Buchenberg,47.7,10.2333
4019,AT: Tirol,Fiss,47.07549,10.58841,1862,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4019,AT: Tirol,Fiss,47.07549,10.58841,1863,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4021,AT: Tirol,Fiss,47.07549,10.58841,1863,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4021,AT: Tirol,Fiss,47.07549,10.58841,1864,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4023,AT: Tirol,Fließ,47.1227,10.63877,1866,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
4024,AT: Tirol,Spiss,46.98222,10.44016,1911,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4025,AT: Tirol,Spiss,46.98222,10.44016,1912,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4026,AT: Tirol,Spiss,46.98222,10.44016,1914,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4027,AT: Tirol,Spiss,46.98222,10.44016,1912,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4028,AT: Tirol,Spiss,46.98222,10.44016,,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4028,AT: Tirol,Spiss,46.98222,10.44016,1913,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4030,AT: Tirol,Spiss,46.98222,10.44016,1912,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4030,AT: Tirol,Spiss,46.98222,10.44016,1913,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4032,AT: Tirol,Spiss,46.98222,10.44016,1914,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4033,AT: Tirol,Spiss,46.98222,10.44016,1911,DE: Baden-Württemberg,Waldburg,47.7667,9.71667
4033,AT: Tirol,Spiss,46.98222,10.44016,1913,DE: Baden-Württemberg,Waldburg,47.7667,9.71667
4035,AT: Tirol,Spiss,46.98222,10.44016,1913,DE: Baden-Württemberg,Bodnegg,47.7167,9.68333
4035,AT: Tirol,Spiss,46.98222,10.44016,1914,DE: Baden-Württemberg,Schlier,47.7718,9.6669
4035,AT: Tirol,Spiss,46.98222,10.44016,1914,DE: Baden-Württemberg,Schlier,47.7718,9.6669
4033,AT: Tirol,Spiss,46.98222,10.44016,1914,DE: Baden-Württemberg,Schlier,47.7718,9.6669
4039,AT: Tirol,Spiss,46.98222,10.44016,1914,DE: Baden-Württemberg,Schlier,47.7718,9.6669
4040,AT: Tirol,Ried im Zillertal,47.3,11.86667,1874,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4040,AT: Tirol,Ried im Zillertal,47.3,11.86667,1878,DE: Baden-Württemberg,Tettnang,47.6689,9.5909
4042,AT: Tirol,Ried im Zillertal,47.3,11.86667,,DE: Bayern,Buchenberg,47.7,10.2333
4042,AT: Tirol,Ried im Zillertal,47.3,11.86667,1878,DE: Baden-Württemberg,Tettnang,47.6689,9.5909
4044,AT: Tirol,Fließ,47.1227,10.63877,1869,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
4045,AT: Tirol,Pfunds,46.9488,10.58164,1871,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4046,AT: Tirol,Pfunds,46.9488,10.58164,1872,DE: Bayern,Burgebrach,49.8268,10.7436
4047,AT: Tirol,Pfunds,46.9488,10.58164,1908,DE: Baden-Württemberg,Eriskirch,47.62773,9.53058
4048,AT: Tirol,Pfunds,46.9488,10.58164,1914,DE: Baden-Württemberg,Eriskirch,47.62773,9.53058
4049,AT: Tirol,Fließ,47.1227,10.63877,1843,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
4050,AT: Tirol,Ischgl,46.99149,10.2787,1841,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4053,AT: Tirol,See,47.04483,10.44739,1830,DE: Baden-Württemberg,Fronreute,47.86748,9.55798
4053,AT: Tirol,See,47.04483,10.44739,,DE: Bayern,Buchenberg,47.7,10.2333
4053,AT: Tirol,See,47.04483,10.44739,,DE: Bayern,Buchenberg,47.7,10.2333
4054,AT: Tirol,See,47.04483,10.44739,,DE: Bayern,Buchenberg,47.7,10.2333
4055,AT: Tirol,Grins,47.15375,10.50472,1877,DE: Bayern,Buchenberg,47.7,10.2333
4056,AT: Tirol,Pians,47.13122,10.51017,1880,DE: Baden-Württemberg,Vogt,47.7862,9.7602
4057,AT: Tirol,Flirsch,47.14109,10.41488,1869,DE: Bayern,Buchenberg,47.7,10.2333
4058,AT: Tirol,Nauders,46.88746,10.54071,1838,DE: Bayern,Oberhausen,47.7833,11.1333
4059,AT: Tirol,Nauders,46.88746,10.54071,1838,DE: Bayern,Oberhausen,47.7833,11.1333
4058,AT: Tirol,Nauders,46.88746,10.54071,1840,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4058,AT: Tirol,Nauders,46.88746,10.54071,1842,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4062,AT: Tirol,Nauders,46.88746,10.54071,1842,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4059,AT: Tirol,Nauders,46.88746,10.54071,1842,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4064,AT: Tirol,Nauders,46.88746,10.54071,1872,DE: Baden-Württemberg,Vogt,47.7862,9.7602
4065,AT: Tirol,Nauders,46.88746,10.54071,1892,DE: Baden-Württemberg,Markdorf,47.7194,9.3952
4066,AT: Tirol,Nauders,46.88746,10.54071,1875,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4067,AT: Tirol,Prutz,47.08177,10.66242,1907,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4068,AT: Tirol,Prutz,47.08177,10.66242,1907,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
4068,AT: Tirol,Prutz,47.08177,10.66242,1908,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
4070,AT: Tirol,Prutz,47.08177,10.66242,1910,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
4070,AT: Tirol,Prutz,47.08177,10.66242,1913,DE: Baden-Württemberg,Eriskirch,47.62773,9.53058
4070,AT: Tirol,Prutz,47.08177,10.66242,1914,DE: Baden-Württemberg,Eriskirch,47.62773,9.53058
4073,AT: Tirol,St. Anton am Arlberg,47.08257,10.22347,1866,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
4074,AT: Tirol,Fließ,47.1227,10.63877,1873,DE: Bayern,Herrngiersdorf,48.8,12.0667
4075,AT: Tirol,Fließ,47.1227,10.63877,,DE: Bayern,Buchenberg,47.7,10.2333
4076,AT: Tirol,Fließ,47.1227,10.63877,1865,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4076,AT: Tirol,Fließ,47.1227,10.63877,1858,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4078,AT: Tirol,Fließ,47.1227,10.63877,1872,DE: Bayern,Buchenberg,47.7,10.2333
4079,AT: Tirol,Fließ,47.1227,10.63877,1904,DE: Baden-Württemberg,Neukirch,47.6667,9.7
4080,AT: Tirol,Ried im Zillertal,47.3,11.86667,1863,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4081,AT: Tirol,Fiss,47.07549,10.58841,1879,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4082,AT: Tirol,Galtür,46.92228,10.17996,1833,DE: Baden-Württemberg,Fronreute,47.86748,9.55798
4083,AT: Tirol,Galtür,46.92228,10.17996,1866,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4083,AT: Tirol,Galtür,46.92228,10.17996,1868,DE: Baden-Württemberg,Guggenhausen,47.9,9.45
4085,AT: Tirol,Galtür,46.92228,10.17996,1859,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4086,AT: Tirol,Galtür,46.92228,10.17996,1894,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4087,AT: Tirol,Galtür,46.92228,10.17996,,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4088,AT: Tirol,Ischgl,46.99149,10.2787,1895,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
4089,AT: Tirol,Strengen,47.12887,10.45686,1835,DE: Baden-Württemberg,Fronreute,47.86748,9.55798
4089,AT: Tirol,Strengen,47.12887,10.45686,1836,DE: Baden-Württemberg,Fronreute,47.86748,9.55798
4091,AT: Tirol,Landeck,47.13009,10.56358,1886,DE: Baden-Württemberg,Ravensburg,47.78153,9.61835
4092,AT: Tirol,Kauns,47.06697,10.71681,1902,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4092,AT: Tirol,Kauns,47.06697,10.71681,1903,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4092,AT: Tirol,Kauns,47.06697,10.71681,1905,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4095,AT: Tirol,Kauns,47.06697,10.71681,1903,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
4096,AT: Tirol,Serfaus,47.02675,10.55224,1846,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4097,AT: Tirol,Serfaus,47.02675,10.55224,1912,DE: Baden-Württemberg,Bodnegg,47.7167,9.68333
4098,AT: Tirol,Serfaus,47.02675,10.55224,1912,DE: Baden-Württemberg,Bodnegg,47.7167,9.68333
4099,AT: Tirol,Nauders,46.88746,10.54071,1876,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4099,AT: Tirol,Nauders,46.88746,10.54071,1877,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4101,AT: Tirol,Nauders,46.88746,10.54071,1877,DE: Baden-Württemberg,Wilhelmsdorf,47.8667,9.41667
4102,AT: Tirol,Nauders,46.88746,10.54071,1872,DE: Baden-Württemberg,Vogt,47.7862,9.7602
4101,AT: Tirol,Nauders,46.88746,10.54071,1871,DE: Bayern,Buchenberg,47.7,10.2333
4104,AT: Tirol,Fließ,47.1227,10.63877,1865,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
4104,AT: Tirol,Fließ,47.1227,10.63877,1866,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
4106,AT: Tirol,Fließ,47.1227,10.63877,1865,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
4107,AT: Tirol,Fließ,47.1227,10.63877,1914,DE: Baden-Württemberg,Überlingen,47.7683,9.17165
4108,AT: Tirol,Fließ,47.1227,10.63877,1887,DE: Baden-Württemberg,Markdorf,47.7194,9.3952
4108,AT: Tirol,Fließ,47.1227,10.63877,1890,DE: Baden-Württemberg,Tettnang,47.6689,9.5909
4110,AT: Tirol,Fließ,47.1227,10.63877,1889,DE: Baden-Württemberg,Tettnang,47.6689,9.5909
4110,AT: Tirol,Fließ,47.1227,10.63877,1890,DE: Baden-Württemberg,Tettnang,47.6689,9.5909
4112,AT: Tirol,Pfunds,46.9488,10.58164,1876,DE: Baden-Württemberg,Guggenhausen,47.9,9.45
4113,AT: Tirol,Pfunds,46.9488,10.58164,1882,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4114,AT: Tirol,Pfunds,46.9488,10.58164,1875,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4115,AT: Tirol,Pfunds,46.9488,10.58164,1875,DE: Baden-Württemberg,Horgenzell,47.8,9.5
4116,AT: Tirol,Fließ,47.1227,10.63877,1860,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
4117,AT: Tirol,Fließ,47.1227,10.63877,1862,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
4118,AT: Tirol,Fließ,47.1227,10.63877,1871,DE: Bayern,Oberhausen,47.7833,11.1333
4118,AT: Tirol,Fließ,47.1227,10.63877,1878,DE: Baden-Württemberg,Langenargen,47.59692,9.53968
4120,AT: Tirol,Fließ,47.1227,10.63877,1881,DE: Baden-Württemberg,Vogt,47.7862,9.7602
